"GEO_ID","NAME","P003001","P003002","P003003","P003004","P003005","P003006","P003007","P003008"
"id","Geographic Area Name","Total","Total!!White alone","Total!!Black or African American alone","Total!!American Indian and Alaska Native alone","Total!!Asian alone","Total!!Native Hawaiian and Other Pacific Islander alone","Total!!Some Other Race alone","Total!!Two or More Races"
"1600000US5326875","Glacier CDP, Washington","211","203","0","0","0","1","0","7"
"1600000US5348295","Neah Bay CDP, Washington","865","105","2","667","1","0","6","84"
"1600000US5348330","Neilton CDP, Washington","315","253","1","20","0","0","22","19"
"1600000US5348540","Nespelem town, Washington","236","25","1","189","1","0","3","17"
"1600000US5349030","Nile CDP, Washington","140","134","1","0","0","0","5","0"
"1600000US5348550","Nespelem Community CDP, Washington","253","12","0","237","0","0","0","4"
"1600000US5348645","Newcastle city, Washington","10380","6784","270","38","2561","34","169","524"
"1600000US5348820","Newport city, Washington","2126","1962","7","21","24","9","25","78"
"1600000US5349193","Nisqually Indian Community CDP, Washington","575","142","6","342","6","12","9","58"
"1600000US5349275","Nooksack city, Washington","1338","1089","2","31","22","2","126","66"
"1600000US5349415","Normandy Park city, Washington","6335","5473","51","55","372","19","84","281"
"1600000US5349485","North Bend city, Washington","5731","5196","30","54","93","7","146","205"
"1600000US5349555","North Bonneville city, Washington","956","907","3","7","14","0","6","19"
"1600000US5349765","North Fort Lewis CDP, Washington","2699","1820","355","28","106","32","130","228"
"1600000US5349940","North Lynnwood CDP, Washington","16574","10016","1105","142","3385","161","772","993"
"1600000US5350115","North Puyallup CDP, Washington","1743","1569","16","28","35","4","37","54"
"1600000US5349992","North Marysville CDP, Washington","108","88","2","0","0","0","18","0"
"1600000US5350007","North Omak CDP, Washington","688","86","4","513","2","0","68","15"
"1600000US5350045","Northport town, Washington","295","278","1","5","2","0","3","6"
"1600000US5350183","North Sultan CDP, Washington","264","249","1","1","3","0","3","7"
"1600000US5350195","Northwest Stanwood CDP, Washington","149","133","1","1","5","0","5","4"
"1600000US5350210","North Yelm CDP, Washington","2906","2482","51","64","74","11","61","163"
"1600000US5350325","Oakesdale town, Washington","422","410","0","0","2","0","2","8"
"1600000US5350360","Oak Harbor city, Washington","22075","16023","1071","195","2254","221","600","1711"
"1600000US5350430","Oakville city, Washington","684","592","4","35","6","1","28","18"
"1600000US5350745","Odessa town, Washington","910","869","3","12","2","0","9","15"
"1600000US5350500","Ocean City CDP, Washington","200","161","1","9","10","1","12","6"
"1600000US5350535","Ocean Park CDP, Washington","1573","1403","10","28","11","5","93","23"
"1600000US5350570","Ocean Shores city, Washington","5569","5024","51","117","97","11","36","233"
"1600000US5350920","Okanogan city, Washington","2552","2037","12","201","11","6","163","122"
"1600000US5351300","Olympia city, Washington","46478","38895","931","498","2799","180","847","2328"
"1600000US5351340","Omak city, Washington","4845","3447","27","841","27","2","305","196"
"1600000US5351410","Onalaska CDP, Washington","621","575","3","20","0","0","11","12"
"1600000US5351795","Orchards CDP, Washington","19556","16106","405","175","967","175","783","945"
"1600000US5351830","Orient CDP, Washington","115","100","0","9","1","0","1","4"
"1600000US5352215","Othello city, Washington","7364","3932","35","162","86","0","2915","234"
"1600000US5351970","Oroville city, Washington","1686","1328","13","40","19","1","214","71"
"1600000US5352005","Orting city, Washington","6746","5927","103","95","87","33","163","338"
"1600000US5352110","Oso CDP, Washington","180","170","1","1","1","0","6","1"
"1600000US5352267","Otis Orchards-East Farms CDP, Washington","6220","5796","18","82","74","4","52","194"
"1600000US5352285","Outlook CDP, Washington","292","177","1","0","1","0","99","14"
"1600000US5352378","Oyehut CDP, Washington","85","79","0","1","2","0","0","3"
"1600000US5352495","Pacific city, Washington","6606","4573","208","124","597","120","559","425"
"1600000US5352530","Pacific Beach CDP, Washington","291","243","1","24","0","1","0","22"
"1600000US5352600","Packwood CDP, Washington","342","318","0","4","2","0","2","16"
"1600000US5352950","Palouse city, Washington","998","942","0","13","9","0","4","30"
"1600000US5353545","Pasco city, Washington","59781","33349","1120","328","1155","74","21785","1970"
"1600000US5353265","Parker CDP, Washington","154","93","0","16","5","0","34","6"
"1600000US5353335","Parkland CDP, Washington","35803","21549","4144","496","2969","1304","2180","3161"
"1600000US5353440","Parkwood CDP, Washington","7126","5901","175","81","298","172","81","418"
"1600000US5353720","Pateros city, Washington","667","513","1","21","0","0","115","17"
"1600000US5353800","Peaceful Valley CDP, Washington","3324","2931","23","81","25","3","145","116"
"1600000US5353930","Pe Ell town, Washington","632","577","1","20","0","0","11","23"
"1600000US5354213","Picnic Point CDP, Washington","8809","6686","218","84","1178","30","158","455"
"1600000US5354405","Pine Grove CDP, Washington","145","136","0","6","0","0","0","3"
"1600000US5355015","Point Roberts CDP, Washington","1314","1208","10","11","59","0","4","22"
"1600000US5355120","Pomeroy city, Washington","1425","1353","0","4","18","0","19","31"
"1600000US5408836","Boaz CDP, West Virginia","1297","1272","5","2","4","0","3","11"
"1600000US5408932","Bolivar town, West Virginia","1045","976","47","2","3","0","3","14"
"1600000US5409796","Bramwell town, West Virginia","364","351","12","0","0","0","0","1"
"1600000US5355365","Port Angeles city, Washington","19038","16917","158","610","334","34","172","813"
"1600000US5409100","Boomer CDP, West Virginia","615","527","73","1","1","0","1","12"
"1600000US5409364","Bowden CDP, West Virginia","9","9","0","0","0","0","0","0"
"1600000US5409676","Bradley CDP, West Virginia","2040","1944","40","3","10","4","12","27"
"1600000US5409700","Bradshaw town, West Virginia","337","332","2","1","0","0","0","2"
"1600000US0170416","Silas town, Alabama","452","321","131","0","0","0","0","0"
"1600000US0170536","Silverhill town, Alabama","706","666","12","1","2","1","20","4"
"1600000US0170632","Sims Chapel CDP, Alabama","153","109","0","38","1","0","3","2"
"1600000US0170704","Sipsey town, Alabama","437","280","145","0","2","0","1","9"
"1600000US0170896","Skyline town, Alabama","851","811","0","18","0","0","10","12"
"1600000US0171040","Slocomb city, Alabama","1980","1430","447","15","2","0","52","34"
"1600000US0171190","Smiths Station city, Alabama","4926","3956","782","33","25","2","29","99"
"1600000US0171832","Southside city, Alabama","8412","8121","123","15","56","3","34","60"
"1600000US0171201","Smoke Rise CDP, Alabama","1825","1788","9","9","1","0","3","15"
"1600000US0171280","Snead town, Alabama","835","808","1","4","1","0","7","14"
"1600000US0171496","Somerville town, Alabama","724","681","24","8","0","0","0","11"
"1600000US0171900","South Vinemont town, Alabama","749","623","1","9","15","0","97","4"
"1600000US0171976","Spanish Fort city, Alabama","6798","6183","324","39","96","15","49","92"
"1600000US0172408","Spring Garden CDP, Alabama","238","229","5","0","0","0","0","4"
"1600000US0172600","Springville city, Alabama","4080","3820","192","11","17","3","2","35"
"1600000US0172672","Spruce Pine CDP, Alabama","222","216","0","0","0","0","4","2"
"1600000US0172720","Standing Rock CDP, Alabama","168","165","1","0","0","0","0","2"
"1600000US0172888","Steele town, Alabama","1043","987","4","4","0","1","34","13"
"1600000US0173728","Sulligent city, Alabama","1927","1509","371","2","0","0","6","39"
"1600000US0173056","Sterrett CDP, Alabama","712","674","28","0","0","0","2","8"
"1600000US0173080","Stevenson city, Alabama","2046","1510","356","22","9","7","53","89"
"1600000US0173152","Stewartville CDP, Alabama","1767","1678","61","13","0","0","0","15"
"1600000US0173848","Sumiton city, Alabama","2520","2349","101","9","6","1","14","40"
"1600000US0173872","Summerdale town, Alabama","862","745","50","12","1","0","21","33"
"1600000US0174160","Susan Moore town, Alabama","763","683","0","4","3","1","59","13"
"1600000US0174304","Sweet Water town, Alabama","258","235","20","0","0","0","3","0"
"1600000US0174352","Sylacauga city, Alabama","12749","8487","3846","46","65","0","166","139"
"1600000US0174400","Sylvania town, Alabama","1837","1592","4","14","4","4","138","81"
"1600000US0483090","Willcox city, Arizona","3757","2539","43","48","25","7","981","114"
"1600000US0483160","Williams city, Arizona","3023","2306","51","55","30","3","466","112"
"1600000US0483388","Williamson CDP, Arizona","5438","5237","13","45","28","8","37","70"
"1600000US0483475","Willow Canyon CDP, Arizona","1","1","0","0","0","0","0","0"
"1600000US0483570","Willow Valley CDP, Arizona","1062","930","1","49","6","3","37","36"
"1600000US0483720","Window Rock CDP, Arizona","2712","67","1","2560","20","6","9","49"
"1600000US0483790","Winkelman town, Arizona","353","214","2","13","2","0","111","11"
"1600000US0484140","Wittmann CDP, Arizona","763","625","1","13","5","4","99","16"
"1600000US0483930","Winslow city, Arizona","9655","5155","547","2478","96","11","870","498"
"1600000US0483960","Winslow West CDP, Arizona","438","189","5","192","0","0","19","33"
"1600000US0484000","Wintersburg CDP, Arizona","136","112","3","2","0","3","16","0"
"1600000US0484350","Woodruff CDP, Arizona","191","183","0","0","1","0","4","3"
"1600000US0484980","Yarnell CDP, Arizona","649","613","4","6","1","0","8","17"
"1600000US0485260","York CDP, Arizona","557","503","1","9","5","0","28","11"
"1600000US0485330","Young CDP, Arizona","666","624","0","21","2","0","6","13"
"1600000US0485400","Youngtown town, Arizona","6156","4515","263","89","173","6","900","210"
"1600000US0485470","Yucca CDP, Arizona","126","117","1","5","0","0","0","3"
"1600000US0485540","Yuma city, Arizona","93064","64013","3010","1644","1730","205","18236","4226"
"1600000US0500250","Adona city, Arkansas","209","209","0","0","0","0","0","0"
"1600000US0500580","Alexander city, Arkansas","2901","1973","379","17","18","0","439","75"
"1600000US0500700","Alicia town, Arkansas","124","124","0","0","0","0","0","0"
"1600000US0501030","Almyra town, Arkansas","283","277","6","0","0","0","0","0"
"1600000US0500940","Allport town, Arkansas","115","13","93","0","0","0","0","9"
"1600000US0501060","Alpena town, Arkansas","392","368","0","8","1","0","3","12"
"1600000US0501270","Amagon town, Arkansas","98","92","0","3","0","0","0","3"
"1600000US0501360","Amity city, Arkansas","723","690","5","6","2","0","16","4"
"1600000US0500970","Alma city, Arkansas","5419","4953","91","102","20","1","99","153"
"1600000US0501150","Altheimer city, Arkansas","984","98","867","0","10","0","6","3"
"1600000US0501210","Altus city, Arkansas","758","730","1","8","9","1","2","7"
"1600000US0501457","Anthonyville town, Arkansas","161","14","144","0","0","0","0","3"
"1600000US0501870","Arkadelphia city, Arkansas","10714","7020","3244","52","85","3","135","175"
"1600000US0502590","Atkins city, Arkansas","3016","2883","27","24","4","6","35","37"
"1600000US0502680","Aubrey town, Arkansas","170","116","50","0","0","1","2","1"
"1600000US0502740","Augusta city, Arkansas","2199","1103","1026","6","3","2","25","34"
"1600000US0502860","Austin city, Arkansas","2038","1919","40","7","8","3","12","49"
"1600000US0503940","Bassett town, Arkansas","173","156","14","0","0","0","0","3"
"1600000US0501990","Arkansas City city, Arkansas","366","188","172","2","0","0","2","2"
"1600000US0502470","Ash Flat city, Arkansas","1082","1056","5","5","0","0","0","16"
"1600000US0503040","Avoca town, Arkansas","488","422","0","2","3","1","44","16"
"1600000US0503280","Bald Knob city, Arkansas","2897","2614","136","19","8","1","54","65"
"1600000US0503640","Barling city, Arkansas","4649","3966","97","90","217","3","118","158"
"1600000US3680907","West Seneca CDP, New York","44711","43472","383","96","280","4","130","346"
"1600000US3681127","Westvale CDP, New York","4963","4848","21","16","29","0","9","40"
"1600000US3681138","West Valley CDP, New York","518","513","4","1","0","0","0","0"
"1600000US3681292","West Winfield village, New York","826","799","0","6","3","0","4","14"
"1600000US3681419","Wheatley Heights CDP, New York","5130","1555","2803","26","285","0","244","217"
"1600000US3681622","Whitehall village, New York","2614","2505","12","4","8","2","47","36"
"1600000US3682029","Williamson CDP, New York","2495","2224","125","3","13","0","58","72"
"1600000US3681677","White Plains city, New York","56853","36178","8070","394","3623","20","6324","2244"
"1600000US3681710","Whitesboro village, New York","3772","3609","64","7","22","0","21","49"
"1600000US3681831","Whitney Point village, New York","964","923","4","0","5","0","12","20"
"1600000US3682084","Williamsville village, New York","5300","4856","118","6","223","0","30","67"
"1600000US3682117","Williston Park village, New York","7287","6136","64","5","859","1","101","121"
"1600000US3682260","Willsboro CDP, New York","753","739","0","1","0","0","0","13"
"1600000US3682304","Wilmington CDP, New York","937","921","2","1","6","0","0","7"
"1600000US3682359","Wilson village, New York","1264","1226","7","12","1","0","2","16"
"1600000US3682469","Windham CDP, New York","367","339","1","0","6","0","13","8"
"1600000US3682524","Windsor village, New York","916","886","5","3","5","0","2","15"
"1600000US3682744","Woodbury CDP, New York","8907","7748","123","0","915","1","31","89"
"1600000US3682612","Winthrop CDP, New York","510","483","0","9","2","0","1","15"
"1600000US3682656","Witherbee CDP, New York","347","337","5","3","0","0","0","2"
"1600000US3682678","Wolcott village, New York","1701","1592","51","1","3","0","27","27"
"1600000US3682750","Woodbury village, New York","10686","8643","610","26","560","5","549","293"
"1600000US3682942","Woodmere CDP, New York","17121","15284","710","5","790","8","196","128"
"1600000US3682953","Woodridge village, New York","847","599","101","3","19","1","73","51"
"1600000US3682986","Woodsburgh village, New York","778","735","7","1","22","0","8","5"
"1600000US3683041","Woodstock CDP, New York","2088","1879","54","11","26","0","42","76"
"1600000US3683063","Woodsville CDP, New York","80","80","0","0","0","0","0","0"
"1600000US3683118","Worcester CDP, New York","1113","1069","7","1","2","3","7","24"
"1600000US3683371","Wyoming village, New York","434","424","2","0","0","0","4","4"
"1600000US3683272","Wurtsboro village, New York","1246","1105","50","9","17","0","33","32"
"1600000US3683294","Wyandanch CDP, New York","11647","1914","7566","121","138","0","1432","476"
"1600000US3683349","Wynantskill CDP, New York","3276","3136","54","9","28","2","9","38"
"1600000US3683426","Yaphank CDP, New York","5945","5223","429","9","105","0","93","86"
"1600000US3684000","Yonkers city, New York","195976","109351","36572","1463","11556","122","28850","8062"
"1600000US3684035","York Hamlet CDP, New York","544","519","1","0","8","0","0","16"
"1600000US3684044","Yorkshire CDP, New York","1180","1151","3","5","2","0","6","13"
"1600000US3684088","Yorktown Heights CDP, New York","1781","1573","50","0","97","0","32","29"
"1600000US3684099","Yorkville village, New York","2689","2539","56","3","22","0","26","43"
